
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:38:12] WriteBehaviorToText Err: 未能找到路径“D:\Log\AccessService\WeixinChatRecord\Txt\record_20150528.txt”的一部分。
[2015/5/28 16:39:50] Start Job [DownloadWeixinChatRecoedJob]
[2015/5/28 16:39:51] Record Count:104
[2015/5/28 16:39:53] Stop Job [DownloadWeixinChatRecoedJob]
[2015/5/28 16:43:15] Start Job [DownloadWeixinChatRecoedJob]
[2015/5/28 16:43:20] GetDate:2015/4/1 0:00:00
[2015/5/28 16:43:25] Record Is Null Or Count Is 0 [2015/4/1 0:00:00]
[2015/5/28 16:43:31] GetDate:2015/4/2 0:00:00
[2015/5/28 16:43:36] Record Is Null Or Count Is 0 [2015/4/2 0:00:00]
